25.008057,161.309326,109.749268,57.078633,83.480389,68.961995,1.000000,0.000000,0.013773,0.000000,0.002009,0.009469,0.004591,0.131707,0.967846,0.067524,0.458735,0.613076,0.838156,1.000000,0.256163,-0.000000
7.469971,144.314941,142.301025,17.538534,76.224348,84.539330,1.000000,0.000000,0.007523,0.000000,0.002257,0.007773,0.003260,0.002257,0.665221,0.000000,0.002169,0.337672,0.428778,0.198843,1.000000,0.311641
16.733154,101.699219,136.888672,39.472558,62.852672,78.375042,1.000000,0.002385,0.011129,0.000000,0.003975,0.008744,0.004240,0.052729,0.814647,0.000000,0.012658,0.135624,0.636528,1.000000,0.898734,0.096745
13.757812,126.133545,144.714111,20.491768,67.514741,92.861940,1.000000,0.169522,0.011518,0.000000,0.001477,0.015062,0.005907,0.003839,0.718222,0.045333,-0.000000,0.254222,0.302222,0.385778,0.238222,1.000000
8.429688,131.915283,151.783936,20.906225,70.517821,92.044484,1.000000,0.002543,0.010679,0.000000,0.004322,0.014238,0.003814,0.003814,0.994135,0.000000,0.020528,0.048876,0.070381,0.967742,0.792766,1.000000
14.164551,143.923828,171.828613,17.735945,60.964642,85.776249,1.000000,0.001512,0.003023,0.000000,0.003779,0.013857,0.001512,0.000252,0.507549,-0.000000,0.016535,0.046729,0.132998,0.309849,0.833214,1.000000
14.545410,115.291016,171.414551,22.761746,58.458509,87.772903,1.000000,0.094251,0.008292,0.000000,0.001658,0.013267,0.002211,0.010227,0.535461,0.000000,0.013475,0.022695,0.063121,0.247518,0.903546,1.000000
30.756348,120.551025,123.588623,62.796350,85.304220,99.859872,1.000000,0.002723,0.022693,0.000000,0.003026,0.015431,0.005446,0.170651,1.000000,0.000000,0.016699,0.014130,0.066153,0.314066,0.861272,0.291586
11.734863,125.850342,136.268066,15.351911,55.810897,64.187241,1.000000,0.001249,0.006995,0.000000,0.002748,0.008993,0.001749,0.001499,0.483137,0.000000,0.027451,0.287843,0.901961,1.000000,0.391373,0.014118
16.604736,86.430664,112.452148,21.740586,58.913582,74.343932,1.000000,0.151170,0.010819,0.000000,0.004094,0.021345,0.002047,0.005848,1.000000,0.020021,0.535300,0.651212,0.514225,0.640674,0.752371,0.000000
20.302979,134.005859,193.760254,17.968906,64.996307,96.891761,1.000000,0.517400,0.014914,0.000000,0.001912,0.022180,0.005354,0.001530,0.275258,0.001375,0.002062,0.000000,0.003436,0.009278,0.110653,1.000000
10.485596,119.390869,132.623047,18.547310,71.335025,83.103886,1.000000,0.000756,0.008067,0.000000,0.002521,0.014369,0.002773,0.002017,0.930070,0.000000,0.011364,0.059441,0.498252,1.000000,0.846154,0.130245
7.561768,153.404053,146.316162,19.222334,71.717382,79.698730,1.000000,0.001007,0.006546,0.000000,0.002014,0.008056,0.003525,0.004028,0.448150,0.000000,0.000606,0.457853,0.126137,0.212250,1.000000,0.180716
23.660400,130.053955,135.657715,20.998771,64.940397,81.731856,0.611111,1.000000,0.020165,0.000000,0.002881,0.035391,0.007819,0.001646,0.833012,-0.000000,0.274131,0.355212,0.166988,1.000000,0.895753,0.289575
18.432129,101.539795,145.834961,18.686998,64.293964,99.140144,1.000000,0.479182,0.013755,0.000000,0.001487,0.013755,0.004833,0.003717,0.474200,0.018289,0.206401,0.179621,0.065970,0.000000,0.009798,1.000000
7.843018,139.582275,148.919678,17.994981,69.747018,82.003761,1.000000,0.001259,0.010826,0.000000,0.001511,0.009567,0.003776,0.002266,0.699678,0.003221,0.000000,0.009662,0.433977,1.000000,0.622383,0.503221
17.534424,148.865234,139.503906,18.937933,71.468285,81.595683,1.000000,0.451166,0.006195,0.000000,0.003644,0.020044,0.003644,0.002187,0.772025,0.000000,0.019982,0.278837,1.000000,0.457766,0.387829,0.716621
15.457764,150.864990,120.057373,37.244195,81.836212,75.531808,1.000000,0.005513,0.006301,0.000000,0.000788,0.005513,0.000525,0.046206,1.000000,-0.000000,0.064087,0.906892,0.795647,0.615478,0.544135,0.194680
13.484619,133.736328,138.975586,18.407477,76.836562,87.173618,1.000000,0.002778,0.006820,-0.000000,0.003031,0.011619,0.003031,0.001263,0.908939,0.000000,0.003342,0.002506,0.456976,0.738513,1.000000,0.291562
9.842773,139.822266,152.120117,20.677353,70.667255,90.875407,1.000000,0.000762,0.010922,0.000000,0.004064,0.014986,0.005334,0.002286,0.833768,0.000000,0.014795,0.033072,0.279373,0.771105,0.521323,1.000000
9.026123,107.428711,134.803223,16.327656,64.149596,80.406538,1.000000,0.002005,0.005512,0.000000,0.002255,0.010023,0.001503,0.001002,0.896453,-0.000000,0.029722,0.126558,0.939597,1.000000,0.449664,0.400767
100.166504,52.038086,40.307373,72.044732,52.730627,33.593656,1.000000,0.007959,0.018813,0.000000,0.007959,0.430535,0.599855,0.881331,1.000000,0.748233,0.306145,0.131593,0.030995,0.005438,0.000544,0.000000
11.831299,123.341309,125.370850,30.596912,66.019057,74.340613,1.000000,0.005447,0.011933,0.000000,0.001556,0.011933,0.003372,0.024125,0.789628,0.000000,0.116438,0.562622,1.000000,0.562622,0.405088,0.273973
15.646484,147.793213,157.375244,17.643068,76.575582,92.145277,1.000000,0.128300,0.011354,0.000000,0.003122,0.016747,0.002271,0.000852,0.596570,0.000000,0.093960,0.106637,0.198359,0.424310,0.390007,1.000000
75.929443,86.663086,132.924561,85.892989,53.287163,62.525338,1.000000,0.004270,0.010248,0.000000,0.002135,0.012810,0.002135,0.713920,0.474359,-0.000000,0.206044,0.659341,0.739011,1.000000,0.516484,0.001832
19.848389,165.768555,162.770264,20.994889,67.573316,86.155163,1.000000,0.004622,0.014124,0.000000,0.002825,0.018490,0.008218,0.001541,0.632075,-0.000000,0.010220,0.066824,0.123428,0.529874,1.000000,0.782233
14.499512,125.184082,156.567871,31.785313,78.015294,104.759405,1.000000,0.000519,0.008820,0.000000,0.004669,0.018158,0.003891,0.024384,0.648504,0.000534,0.000000,0.008013,0.029380,0.112179,0.342415,1.000000
14.880127,81.120605,154.153320,19.920129,56.452873,86.514788,1.000000,0.006624,0.006115,-0.000000,0.003567,0.016561,0.003057,0.001529,0.768178,0.002566,0.000000,0.035928,0.314799,0.698888,1.000000,0.649273
41.661621,89.489258,69.320557,71.835460,75.959108,56.423820,1.000000,0.007348,0.004153,0.000000,0.002236,0.005751,0.005751,0.283387,1.000000,0.545968,0.717742,0.470161,0.288710,0.191935,0.056452,0.000000
17.595947,161.084717,164.659180,18.083791,59.839800,84.079097,1.000000,0.321381,0.008964,0.000000,0.002988,0.018592,0.003652,0.001660,0.383075,0.000000,0.031654,0.274548,0.476744,0.125323,0.277132,1.000000
10.204834,120.829834,129.780273,23.205451,66.406188,83.189546,1.000000,0.000763,0.010684,0.000000,0.002289,0.010176,0.002544,0.009412,0.952643,-0.000000,0.405286,0.465859,0.416300,0.437225,1.000000,0.463656
16.292236,139.713623,161.268799,16.864198,70.031426,89.732397,1.000000,0.002255,0.004510,0.000000,0.003758,0.012027,0.002756,0.001002,0.812834,0.000000,0.002674,0.029412,0.049020,0.792335,0.928699,1.000000
22.002441,152.460449,184.911133,21.893173,66.146310,97.746116,1.000000,0.299365,0.021383,-0.000000,0.004343,0.022051,0.008353,0.005012,0.303147,-0.000000,0.003070,0.004605,0.009593,0.036071,0.110898,1.000000
20.934326,160.535645,177.227539,19.344882,66.248144,97.467595,1.000000,0.790761,0.019022,0.000000,0.005435,0.023098,0.008605,0.004529,0.301709,0.000000,0.093590,0.061966,0.022222,0.041026,0.110256,1.000000
9.757812,116.190674,129.067139,17.545948,56.230704,71.151965,1.000000,0.002260,0.006026,0.000000,0.003013,0.008787,0.003766,0.002511,0.731020,-0.000000,0.232104,0.802603,0.644252,1.000000,0.543384,0.202820
19.107178,160.696533,168.385010,20.911247,63.673203,87.686124,1.000000,0.020115,0.011494,0.000000,0.004441,0.022466,0.005225,0.000000,0.540288,-0.000000,0.023741,0.082014,0.143165,0.394964,0.687770,1.000000
16.167480,164.468262,159.383789,20.272034,69.877278,85.692296,1.000000,0.000509,0.008391,0.000000,0.004068,0.018307,0.005339,0.000763,0.800785,0.000000,0.023553,0.034347,0.271835,0.919529,0.883219,1.000000
17.292480,134.790283,167.647949,36.994799,70.025109,94.798592,1.000000,0.037906,0.011181,0.000000,0.003000,0.019089,0.004363,0.041451,0.501160,0.000580,0.000000,0.002900,0.023782,0.171694,0.476218,1.000000
10.108398,134.546143,156.835449,17.625567,79.204858,90.016851,1.000000,0.000503,0.006796,-0.000000,0.002769,0.006796,0.002265,0.001762,0.553276,0.001709,-0.000000,0.011396,0.034758,0.268376,1.000000,0.432479
19.916992,133.391846,194.132324,17.134077,64.308476,96.504314,1.000000,0.514633,0.007602,0.000380,0.003801,0.017864,0.003421,0.000000,0.269508,0.001375,0.000344,-0.000000,0.001375,0.005844,0.110347,1.000000
20.047607,116.962891,183.055908,17.730070,60.683896,92.993096,1.000000,0.952941,0.015196,0.000000,0.002941,0.024510,0.005882,0.002451,0.358144,-0.000000,0.006283,0.019333,0.048333,0.106332,0.375544,1.000000
18.460449,127.915527,146.186035,22.801954,64.258782,80.509805,1.000000,0.031615,0.011158,0.000000,0.003985,0.024442,0.004782,0.001594,0.750233,-0.000000,0.024231,0.150979,0.409133,1.000000,0.919851,0.361603
15.791260,150.404297,163.212891,34.155601,66.315873,92.224614,1.000000,0.000267,0.018395,0.000000,0.007465,0.023194,0.008798,0.023194,0.629121,0.000000,0.004121,0.028846,0.117445,0.369505,0.603709,1.000000
10.760986,136.047363,157.187256,18.321184,77.403725,89.814959,1.000000,0.020592,0.009781,0.000000,0.004376,0.009266,0.002574,0.001544,0.810909,0.000000,0.001818,0.026364,0.236364,0.473636,1.000000,0.985455
13.511230,145.960205,144.322998,29.370385,75.128387,89.128487,1.000000,0.002087,0.012001,0.000000,0.005479,0.021132,0.005218,0.014349,0.886476,-0.000000,0.101678,0.331688,0.370188,0.461007,0.655479,1.000000
14.399658,135.881592,144.174316,16.170348,64.837024,81.157510,1.000000,0.051289,0.006312,0.000526,0.002893,0.012625,0.001578,0.000000,0.683729,0.000000,0.066728,0.449726,0.390311,0.450640,1.000000,0.461609
8.478516,138.554688,148.332031,18.866268,69.460641,81.838987,1.000000,0.000000,0.011651,0.000253,0.002533,0.009878,0.003799,0.001266,0.562062,0.000000,0.001273,0.045194,0.230426,0.579885,1.000000,0.142584
15.992188,132.127197,150.707764,18.637303,76.042524,95.429497,1.000000,0.001009,0.008827,0.000000,0.004035,0.011097,0.004540,0.001513,1.000000,-0.000000,0.003581,0.031334,0.046553,0.733214,0.882722,0.933751
10.746338,124.862549,153.322998,28.232570,59.520270,79.482779,1.000000,0.000766,0.007147,0.000000,0.003318,0.008933,0.003573,0.019653,0.805556,0.000000,0.014444,0.096667,0.995556,1.000000,0.644444,0.932222
8.957764,129.568604,158.167725,18.522643,62.081853,82.080262,1.000000,0.000000,0.006291,0.001007,0.001761,0.012833,0.003271,0.001510,0.628185,0.000000,0.011943,0.041401,0.240446,0.746019,1.000000,0.554936
99.103760,50.302246,40.801514,72.372525,50.650186,33.569619,1.000000,0.007052,0.017630,0.000000,0.010578,0.420310,0.586742,0.840621,1.000000,0.754956,0.327643,0.132709,0.029185,0.008811,0.002203,0.000000
11.647217,136.611572,152.329346,18.608025,58.530193,70.395900,1.000000,0.002527,0.006571,0.000000,0.003285,0.012889,0.004802,0.001011,0.489954,0.000000,0.017002,0.057187,0.534003,1.000000,0.887944,0.136012
18.350098,131.329102,173.003418,19.997607,64.563567,93.071786,1.000000,0.202014,0.013122,0.000000,0.004883,0.022276,0.007019,0.000610,0.399507,0.000000,0.009360,0.056650,0.129064,0.191133,0.216256,1.000000
14.266602,140.414062,169.729980,21.769034,73.033145,95.036120,1.000000,0.027280,0.008574,0.000000,0.002338,0.010392,0.003637,0.007794,0.547690,0.001200,0.000000,0.018596,0.049190,0.155369,0.637073,1.000000
14.091309,148.292725,149.537598,26.282801,69.161146,85.989294,1.000000,0.001299,0.009091,-0.000000,0.005714,0.013247,0.002857,0.008831,0.753991,0.078873,0.013146,-0.000000,0.127700,1.000000,0.801878,0.634742
55.307617,125.598877,139.485596,73.301351,58.316310,75.040753,1.000000,0.001434,0.029749,-0.000000,0.005735,0.022222,0.008602,0.374552,0.718511,-0.000000,0.095420,0.358779,0.660305,0.790076,1.000000,0.186069
12.485107,135.256836,132.770508,17.472433,68.590714,72.890188,1.000000,0.001506,0.004769,0.000000,0.003012,0.012550,0.002761,0.001506,0.511226,0.002879,0.010938,0.115717,0.373633,1.000000,0.334485,0.000000
18.283691,100.856689,146.452637,18.042054,63.539194,98.626736,1.000000,0.476843,0.010374,0.000000,0.001482,0.014820,0.002594,0.002594,0.460829,0.019750,0.200790,0.183015,0.061224,-0.000000,0.017775,1.000000
21.512207,120.518066,147.719482,43.321409,67.032151,87.198306,1.000000,0.007543,0.009159,0.000000,0.004580,0.011315,0.002694,0.068157,1.000000,0.000000,0.026136,0.146591,0.626136,0.707955,0.913636,0.961364
21.118896,118.247070,151.057861,18.958535,61.382032,83.615703,0.970164,1.000000,0.018399,0.000000,0.004973,0.022874,0.006464,0.001989,0.762032,0.000000,0.010695,0.090909,0.229947,0.954545,1.000000,0.488414
11.705566,130.793701,156.469482,17.256912,64.366858,82.091636,1.000000,0.001007,0.009318,0.000000,0.002266,0.012843,0.003274,0.000755,0.645340,0.005529,0.000000,0.008689,0.178515,0.909953,1.000000,0.443128
8.581299,106.066406,134.977539,14.726435,64.415961,80.928788,1.000000,0.000748,0.005987,0.000000,0.002494,0.008730,0.000998,0.000748,0.912416,-0.000000,0.032724,0.113571,0.938402,1.000000,0.456208,0.419634
6.348877,146.394531,126.947998,19.921921,69.193425,66.162874,1.000000,0.001523,0.014467,0.000000,0.001269,0.009898,0.005584,0.002792,0.533512,0.008043,0.005362,0.143432,1.000000,0.838472,0.168231,0.000000
18.864014,149.304932,156.136719,17.294929,61.512555,72.363576,1.000000,0.238169,0.009651,0.000000,0.002179,0.013699,0.003425,0.000623,0.403167,-0.000000,-0.000000,0.012180,0.157125,1.000000,0.831303,0.022533
10.921875,134.831055,116.181396,19.067219,75.305940,73.120633,1.000000,0.009473,0.011777,0.000000,0.002304,0.013569,0.002304,0.001024,1.000000,0.000000,0.249194,0.699248,0.823845,0.767991,0.595059,0.015038
12.667969,113.230713,135.407959,35.042484,60.269676,75.739482,1.000000,0.003938,0.010764,0.000000,0.002888,0.013127,0.006301,0.032029,0.692850,0.000000,0.053374,0.172205,0.627392,1.000000,0.684794,0.136959
13.194336,104.291748,135.720459,19.083360,60.644034,77.177462,1.000000,0.015633,0.007688,0.000000,0.003844,0.017940,0.002819,0.001794,0.637233,0.000000,0.027962,0.082414,0.365710,1.000000,0.662987,0.025754
13.878906,133.956787,146.182861,19.645491,60.367477,78.573895,1.000000,0.002284,0.006090,0.000000,0.005075,0.017255,0.003045,0.001522,0.407879,-0.000000,0.143636,0.204242,0.143030,0.307879,1.000000,0.096364
11.935059,140.743164,106.643799,18.567739,66.085080,62.803026,1.000000,0.000000,0.005796,0.000000,0.003780,0.014365,0.003024,0.001260,0.635852,0.265273,0.238746,0.493569,1.000000,0.557878,0.094855,0.000000
62.054688,106.806152,58.102539,78.755158,85.794253,46.329574,1.000000,0.002339,0.003899,-0.000000,0.021053,0.055361,0.045614,0.459259,1.000000,0.723242,0.677370,0.470948,0.204128,0.027523,0.003823,0.000000
15.021729,136.981201,135.578613,21.601646,70.176270,84.236487,1.000000,0.002324,0.013684,0.000000,0.002582,0.022721,0.001549,0.000258,1.000000,0.000000,0.251111,0.345556,0.556667,0.588889,0.977778,0.600000
11.497314,132.335449,132.849854,18.850900,58.356367,66.332482,1.000000,0.001268,0.008879,0.000000,0.003298,0.014713,0.002283,0.000507,0.492042,0.003460,0.030450,0.122491,0.806920,1.000000,0.268512,-0.000000
21.902832,119.986328,144.593994,43.764181,68.230765,88.337761,1.000000,0.010604,0.011963,0.000000,0.001631,0.011419,0.005166,0.068516,1.000000,-0.000000,0.023605,0.122318,0.600858,0.639485,0.843348,0.881974
14.275879,150.355957,149.719971,25.971177,68.519060,85.959258,1.000000,0.003392,0.012526,0.000000,0.009134,0.013831,0.003392,0.007829,0.741080,0.084172,0.021043,-0.000000,0.115279,1.000000,0.793230,0.612077
22.561523,120.550537,146.130371,44.893158,68.041390,88.084818,1.000000,0.008419,0.008148,0.000000,0.001358,0.014394,0.001630,0.074144,1.000000,0.000000,0.013216,0.129956,0.600220,0.675110,0.856828,0.927313
24.540771,143.013428,169.085938,21.200846,70.284873,100.268436,0.330150,1.000000,0.012278,0.000000,0.000341,0.028308,0.001364,0.000000,0.467784,0.025144,0.025144,0.006286,0.001572,0.000000,0.422734,1.000000
18.675293,119.104736,139.755127,40.510506,71.643547,90.835098,1.000000,0.003448,0.007162,0.000000,0.001857,0.008223,0.001592,0.055703,1.000000,0.000000,0.013295,0.102564,0.550807,0.539411,0.704653,0.773979
14.875488,136.723145,169.583984,22.115743,75.438649,106.549082,1.000000,0.002049,0.011014,0.000000,0.005891,0.020236,0.004355,0.003586,0.439892,0.003479,0.000387,0.000000,0.001933,0.013916,0.105141,1.000000
17.282227,131.263184,158.739258,34.477835,66.254879,89.552307,1.000000,0.003124,0.007029,0.000000,0.002603,0.010674,0.005207,0.035668,0.719703,0.000000,0.004946,0.026381,0.111294,0.471558,1.000000,0.838417
14.345215,115.496826,171.293701,30.933135,60.320502,90.179790,1.000000,0.003094,0.007220,0.000000,0.003610,0.009541,0.004384,0.026302,0.432432,0.001622,0.000000,0.019459,0.160541,0.315676,0.267027,1.000000
19.269043,131.526611,119.199951,37.020903,69.319969,75.996006,1.000000,0.072211,0.006462,0.000000,0.001124,0.014892,0.004215,0.045237,1.000000,0.000000,0.490291,0.852751,0.527508,0.514563,0.750809,0.187702
14.205322,137.346436,144.433350,17.668651,59.612136,77.624720,1.000000,0.125282,0.007320,0.000000,0.001689,0.008446,0.003097,0.002815,0.818306,-0.000000,0.224044,0.959016,0.841530,0.729508,0.728142,1.000000
81.856934,101.977295,68.270508,84.536426,84.105581,56.198193,1.000000,0.002371,0.007112,0.000000,0.014699,0.050735,0.043148,0.816501,1.000000,0.842576,0.754025,0.398927,0.300537,0.177102,0.068873,0.000000
43.248779,93.630127,73.003174,72.667142,74.789772,55.534936,1.000000,0.008735,0.004529,0.000000,0.000971,0.005500,0.004529,0.298285,1.000000,0.649682,0.848044,0.546861,0.363967,0.219290,0.070064,0.000000
16.294678,167.000732,162.301758,19.923838,67.119568,83.608260,1.000000,0.002035,0.006612,-0.000000,0.005595,0.014496,0.006104,0.000763,0.717579,0.000000,0.014409,0.033622,0.256484,0.927954,0.861671,1.000000
25.020752,134.393555,157.026611,45.078006,60.593705,84.761675,1.000000,0.004094,0.011736,0.000000,0.001638,0.012555,0.004913,0.074236,0.646544,-0.000000,0.024497,0.307087,0.491689,0.320210,0.723535,1.000000
12.593506,131.444336,173.501953,17.670543,58.572920,80.141416,1.000000,0.000505,0.007316,0.000000,0.001261,0.013623,0.002523,0.000000,0.526016,0.000813,0.000000,0.017886,0.183740,0.613821,0.955285,1.000000
9.608887,117.592773,146.390869,16.161322,58.444754,73.028972,1.000000,0.001254,0.005267,0.000000,0.002508,0.010283,0.002007,0.000000,0.588957,0.000000,0.027169,0.110429,0.946538,1.000000,0.449606,0.390009
24.108887,132.405518,159.410889,42.124454,67.585326,86.502105,1.000000,0.210098,0.014984,-0.000000,0.001303,0.015961,0.003257,0.080782,0.745808,0.000000,0.002648,0.012357,0.296558,0.894086,0.635481,1.000000
14.843262,128.511719,166.644043,18.976904,70.927941,89.528312,1.000000,0.080425,0.010632,0.000000,0.002454,0.015267,0.004089,0.001636,0.627566,0.000000,0.000000,0.000733,0.049120,0.461877,1.000000,0.816716
10.632324,130.399414,132.271729,20.403811,63.590906,82.473387,1.000000,0.010513,0.012821,0.000000,0.003590,0.011795,0.005128,0.002308,1.000000,-0.000000,0.420839,0.664411,0.495264,0.669824,0.608931,0.860622
12.476074,133.264893,152.494629,17.755911,70.730099,87.129915,1.000000,0.001762,0.007299,0.000000,0.002265,0.013592,0.003020,0.001007,0.572372,0.002402,0.000000,0.000601,0.215015,0.369970,1.000000,0.280480
18.035889,109.209229,131.979492,36.561805,61.354685,78.285308,1.000000,0.000000,0.021722,0.000000,0.003486,0.016358,0.005632,0.036203,1.000000,-0.000000,0.067715,0.546554,0.819831,0.946796,0.743652,0.373640
19.722412,122.637207,145.770752,41.702734,68.628072,87.905044,1.000000,0.004524,0.005854,0.000000,0.003991,0.010112,0.002661,0.060671,1.000000,0.000000,0.032223,0.118153,0.664877,0.665951,0.806660,0.922664
7.133301,149.458252,123.690430,23.328984,70.208598,69.326594,1.000000,0.001788,0.010725,0.000000,0.004086,0.014300,0.004341,0.006639,0.526110,0.000000,0.038512,0.377937,1.000000,0.345300,0.170366,0.157963
24.214111,98.737549,149.830322,16.893720,57.479265,79.288051,0.597527,1.000000,0.007978,0.000000,0.001197,0.024731,0.001994,0.000399,0.668461,0.000000,0.150700,0.326157,0.259419,1.000000,0.889128,0.650161
16.379395,132.530762,143.314941,19.177028,66.671445,79.637324,1.000000,0.001013,0.005823,0.000000,0.005823,0.015443,0.003544,0.001266,0.781485,0.000000,0.213132,0.488697,0.532831,0.700754,1.000000,0.580194
24.540771,136.508301,168.753418,41.866257,61.656804,79.516417,1.000000,0.218229,0.012741,0.000000,0.000980,0.013068,0.003267,0.081999,0.543241,0.000000,0.008396,0.012594,0.308144,0.905122,0.634761,1.000000
11.100586,108.935547,131.109619,27.703176,62.476822,78.553832,1.000000,0.000255,0.007651,0.000000,0.003571,0.005866,0.003060,0.020148,0.935883,-0.000000,0.164229,0.605174,1.000000,0.420697,0.881890,0.410574
10.984863,122.402588,129.949951,19.173212,64.557128,79.361522,1.000000,0.002279,0.009369,0.000000,0.003798,0.012915,0.005065,0.001773,1.000000,0.000000,0.134940,0.355422,0.846988,0.926506,0.657831,0.367470
10.825684,129.762695,112.361572,19.512989,77.811598,74.863247,1.000000,0.012314,0.008722,0.000770,0.002565,0.019241,0.003079,0.000000,1.000000,0.000000,0.226525,0.613746,0.694095,0.691191,0.506292,0.024201
12.116943,141.367188,157.913330,27.367218,70.459793,93.990478,1.000000,0.002088,0.015140,0.000000,0.007570,0.018794,0.006526,0.008614,0.787117,0.000000,0.014140,0.021995,0.077769,0.499607,0.760409,1.000000
14.570068,127.997559,150.827637,30.333087,79.915000,105.244955,1.000000,0.002891,0.016820,-0.000000,0.004731,0.021025,0.003154,0.017346,0.742707,0.000000,0.005251,0.022754,0.043757,0.136523,0.373396,1.000000
24.995605,138.917725,169.258789,42.392298,61.322285,79.218361,1.000000,0.227677,0.011862,0.000000,0.002636,0.017792,0.005931,0.083690,0.527755,0.002486,-0.000000,0.009942,0.275062,0.919635,0.612262,1.000000
9.986328,143.013916,158.773682,20.615855,66.846223,87.029964,1.000000,0.000254,0.008130,0.000000,0.002795,0.010417,0.005081,0.001778,0.692116,-0.000000,0.008299,0.043154,0.268880,0.791701,0.515353,1.000000
16.040039,124.541748,95.986328,34.405212,73.755228,57.086072,1.000000,0.003112,0.006224,0.000000,0.001556,0.007521,0.002334,0.041494,0.687605,0.124791,0.530151,1.000000,0.659966,0.381910,0.019263,0.000000
